order_id,coffee_type,milk_type,cost,time,server_name
2797,Americano,Almond,3.34,2024-12-05T23:10:39.103185Z,Bob
2798,Latte,Regular,3.18,2024-12-06T15:31:09.103185Z,Charlie
2799,Cortado,Regular,3.06,2024-12-06T04:33:23.103185Z,Dana
2800,Americano,Almond,4.66,2024-12-05T21:22:27.103185Z,Charlie
2801,Latte,Regular,3.82,2024-12-05T20:29:29.103185Z,Charlie
2802,Cortado,Oat,3.91,2024-12-05T21:58:58.103185Z,Bob
2803,Latte,Oat,4.41,2024-12-05T22:11:54.103185Z,Dana
2804,Cortado,Almond,3.27,2024-12-05T20:05:53.103185Z,Alice
2805,Cortado,Almond,3.96,2024-12-06T14:46:22.103185Z,Charlie
2806,Latte,Oat,3.61,2024-12-06T11:23:48.103185Z,Dana
2807,Cortado,Regular,4.16,2024-12-06T07:52:05.103185Z,Bob
2808,Latte,Regular,3.64,2024-12-05T22:13:47.103185Z,Charlie
2809,Cortado,Regular,3.76,2024-12-06T11:58:23.103185Z,Bob
2810,Latte,Regular,4.09,2024-12-06T04:45:41.103185Z,Bob
2811,Americano,Regular,3.82,2024-12-06T03:00:08.103185Z,Dana
2812,Americano,Almond,3.83,2024-12-05T22:41:31.103185Z,Bob
2813,Cortado,Oat,2.84,2024-12-06T13:24:01.103185Z,Alice
2814,Cortado,Almond,4.02,2024-12-06T07:14:11.103185Z,Dana
2815,Americano,Oat,4.62,2024-12-06T16:54:32.103185Z,Dana
2816,Latte,Regular,2.7,2024-12-06T03:16:58.103185Z,Alice
2817,Americano,Oat,4.36,2024-12-05T21:55:55.103185Z,Dana
2818,Cortado,Almond,3.75,2024-12-05T19:10:18.103185Z,Alice
2819,Latte,Regular,2.58,2024-12-06T23:41:51.103185Z,Bob
2820,Latte,Almond,3.23,2024-12-06T22:58:24.103185Z,Charlie
2821,Americano,Almond,3.06,2024-12-07T12:48:08.103185Z,Charlie
2822,Americano,Almond,3.37,2024-12-07T04:15:47.103185Z,Dana
2823,Latte,Almond,3.75,2024-12-07T05:25:31.103185Z,Bob
2824,Latte,Oat,3.26,2024-12-07T01:36:13.103185Z,Dana
2825,Cortado,Almond,2.76,2024-12-07T12:39:55.103185Z,Bob
2826,Latte,Regular,3.69,2024-12-07T04:39:55.103185Z,Bob
2827,Cortado,Oat,2.89,2024-12-07T15:21:14.103185Z,Bob
2828,Cortado,Regular,4.8,2024-12-07T04:49:07.103185Z,Alice
2829,Cortado,Oat,3.44,2024-12-07T10:48:57.103185Z,Alice
2830,Latte,Almond,3.45,2024-12-07T10:59:15.103185Z,Dana
2831,Cortado,Oat,2.76,2024-12-07T13:56:08.103185Z,Bob
2832,Americano,Almond,3.2,2024-12-07T14:32:50.103185Z,Alice
2833,Cortado,Oat,3.07,2024-12-07T15:22:31.103185Z,Bob
2834,Americano,Regular,4.71,2024-12-07T13:58:51.103185Z,Alice
2835,Americano,Oat,3.67,2024-12-06T20:49:29.103185Z,Charlie
2836,Americano,Almond,4.99,2024-12-07T02:13:04.103185Z,Dana
2837,Latte,Almond,4.23,2024-12-06T22:07:50.103185Z,Charlie
2838,Americano,Almond,3.56,2024-12-07T05:08:57.103185Z,Dana
2839,Americano,Oat,4.34,2024-12-07T14:34:34.103185Z,Dana
2840,Americano,Almond,4.0,2024-12-07T04:40:44.103185Z,Bob
2841,Cortado,Oat,4.89,2024-12-07T04:38:10.103185Z,Bob
2842,Latte,Regular,2.7,2024-12-07T10:11:30.103185Z,Bob
2843,Cortado,Regular,3.23,2024-12-06T19:32:30.103185Z,Dana
2844,Cortado,Oat,4.99,2024-12-07T13:31:15.103185Z,Charlie
2845,Latte,Regular,2.72,2024-12-07T05:09:27.103185Z,Bob
2846,Latte,Oat,4.14,2024-12-07T00:21:23.103185Z,Dana
2847,Cortado,Regular,3.36,2024-12-07T10:35:20.103185Z,Charlie
2848,Cortado,Oat,3.31,2024-12-06T21:06:48.103185Z,Charlie
2849,Americano,Oat,4.08,2024-12-07T07:59:09.103185Z,Alice
2850,Cortado,Regular,3.92,2024-12-07T02:21:13.103185Z,Bob
2851,Latte,Regular,4.83,2024-12-07T18:31:20.103185Z,Dana
2852,Latte,Almond,4.59,2024-12-07T02:25:42.103185Z,Bob
2853,Latte,Oat,4.25,2024-12-07T10:04:35.103185Z,Alice
2854,Latte,Almond,2.56,2024-12-07T09:12:14.103185Z,Dana
2855,Latte,Regular,4.87,2024-12-07T07:26:37.103185Z,Charlie
2856,Americano,Regular,4.11,2024-12-07T01:37:06.103185Z,Bob
2857,Latte,Almond,3.5,2024-12-06T20:09:02.103185Z,Bob
2858,Americano,Regular,3.18,2024-12-06T19:56:07.103185Z,Bob
2859,Latte,Regular,3.5,2024-12-07T17:48:47.103185Z,Alice
2860,Americano,Almond,4.71,2024-12-06T21:38:04.103185Z,Dana
2861,Americano,Oat,4.85,2024-12-07T00:58:08.103185Z,Dana
2862,Americano,Regular,3.74,2024-12-06T20:35:30.103185Z,Alice
2863,Latte,Oat,2.67,2024-12-07T06:21:51.103185Z,Alice
2864,Latte,Oat,2.91,2024-12-07T16:13:51.103185Z,Alice
2865,Cortado,Oat,4.89,2024-12-07T00:32:57.103185Z,Charlie
2866,Latte,Almond,3.68,2024-12-07T16:50:44.103185Z,Alice
2867,Latte,Oat,3.95,2024-12-07T12:31:47.103185Z,Charlie
2868,Latte,Regular,4.94,2024-12-07T09:02:26.103185Z,Bob
2869,Cortado,Oat,3.65,2024-12-07T09:17:39.103185Z,Charlie
2870,Cortado,Regular,3.15,2024-12-07T23:13:55.103185Z,Charlie
2871,Latte,Oat,3.3,2024-12-08T10:28:11.103185Z,Bob
2872,Latte,Almond,4.4,2024-12-07T23:24:07.103185Z,Alice
2873,Cortado,Almond,3.06,2024-12-07T23:54:23.103185Z,Dana
2874,Cortado,Almond,3.4,2024-12-08T03:00:05.103185Z,Charlie
2875,Americano,Oat,4.73,2024-12-07T19:16:33.103185Z,Bob
2876,Latte,Regular,4.57,2024-12-08T13:15:50.103185Z,Dana
2877,Americano,Almond,3.38,2024-12-08T05:09:31.103185Z,Alice
2878,Cortado,Regular,3.25,2024-12-08T14:51:58.103185Z,Alice
2879,Americano,Almond,4.37,2024-12-07T23:39:48.103185Z,Alice
2880,Cortado,Regular,4.21,2024-12-07T20:02:41.103185Z,Alice
2881,Latte,Oat,3.0,2024-12-07T21:46:38.103185Z,Bob
2882,Latte,Oat,4.39,2024-12-07T23:38:58.103185Z,Alice
2883,Cortado,Almond,2.97,2024-12-08T16:27:35.103185Z,Dana
2884,Cortado,Almond,2.99,2024-12-08T16:35:11.103185Z,Bob
2885,Latte,Regular,3.37,2024-12-08T06:55:17.103185Z,Alice
2886,Americano,Almond,4.98,2024-12-08T09:20:43.103185Z,Alice
2887,Latte,Regular,4.56,2024-12-08T11:09:48.103185Z,Charlie
2888,Latte,Regular,4.85,2024-12-08T01:48:18.103185Z,Dana
2889,Cortado,Oat,3.07,2024-12-08T11:09:31.103185Z,Alice
2890,Latte,Oat,3.54,2024-12-08T07:06:12.103185Z,Dana
2891,Latte,Regular,2.99,2024-12-08T17:32:09.103185Z,Alice
2892,Americano,Regular,4.55,2024-12-08T11:06:48.103185Z,Dana
2893,Americano,Regular,2.99,2024-12-08T05:05:11.103185Z,Dana
2894,Americano,Regular,3.88,2024-12-08T13:07:27.103185Z,Alice
2895,Cortado,Regular,2.65,2024-12-08T12:01:55.103185Z,Dana
2896,Cortado,Almond,4.14,2024-12-08T06:06:44.103185Z,Charlie
2897,Latte,Regular,4.25,2024-12-08T06:40:31.103185Z,Charlie
2898,Americano,Oat,4.96,2024-12-08T10:19:10.103185Z,Dana
2899,Cortado,Regular,3.0,2024-12-08T17:13:30.103185Z,Dana
2900,Latte,Oat,3.03,2024-12-07T21:04:01.103185Z,Charlie
2901,Americano,Almond,4.76,2024-12-08T18:54:51.103185Z,Dana
2902,Latte,Regular,3.71,2024-12-08T08:00:36.103185Z,Charlie
2903,Americano,Regular,3.93,2024-12-07T22:12:54.103185Z,Bob
2904,Latte,Oat,4.32,2024-12-08T04:31:42.103185Z,Dana
2905,Americano,Regular,4.76,2024-12-08T10:13:01.103185Z,Alice
2906,Cortado,Oat,4.47,2024-12-08T12:09:30.103185Z,Alice
2907,Cortado,Almond,2.95,2024-12-07T21:57:21.103185Z,Bob
2908,Latte,Almond,3.52,2024-12-08T07:10:46.103185Z,Dana
2909,Cortado,Almond,3.33,2024-12-08T03:51:39.103185Z,Charlie
2910,Cortado,Regular,3.59,2024-12-07T20:35:13.103185Z,Dana
2911,Americano,Almond,3.32,2024-12-08T17:55:41.103185Z,Alice
2912,Americano,Oat,2.56,2024-12-07T23:06:32.103185Z,Dana
2913,Cortado,Regular,3.81,2024-12-08T17:10:32.103185Z,Alice
2914,Americano,Oat,2.87,2024-12-07T22:02:20.103185Z,Charlie
2915,Cortado,Almond,2.76,2024-12-08T11:24:50.103185Z,Bob
2916,Americano,Almond,3.9,2024-12-08T04:06:28.103185Z,Alice
2917,Americano,Oat,4.85,2024-12-07T21:51:25.103185Z,Alice
2918,Americano,Oat,4.31,2024-12-08T02:42:04.103185Z,Alice
2919,Americano,Regular,4.97,2024-12-08T02:06:27.103185Z,Dana
2920,Latte,Almond,3.16,2024-12-08T02:43:29.103185Z,Dana
2921,Latte,Regular,3.15,2024-12-08T12:22:43.103185Z,Alice
2922,Americano,Regular,3.12,2024-12-08T19:40:48.103185Z,Charlie
2923,Latte,Regular,4.78,2024-12-09T11:38:08.103185Z,Dana
2924,Latte,Regular,2.91,2024-12-09T18:19:47.103185Z,Alice
2925,Cortado,Almond,2.56,2024-12-09T08:31:20.103185Z,Bob
2926,Cortado,Oat,4.34,2024-12-09T16:09:25.103185Z,Charlie
2927,Cortado,Oat,3.89,2024-12-09T04:07:12.103185Z,Charlie
2928,Cortado,Regular,2.7,2024-12-09T06:13:09.103185Z,Bob
2929,Americano,Oat,4.21,2024-12-09T10:24:04.103185Z,Dana
2930,Cortado,Regular,3.24,2024-12-08T23:57:20.103185Z,Bob
2931,Americano,Regular,3.17,2024-12-09T18:55:50.103185Z,Dana
2932,Cortado,Oat,3.97,2024-12-09T05:20:13.103185Z,Alice
2933,Latte,Regular,3.98,2024-12-09T08:53:01.103185Z,Dana
2934,Latte,Almond,3.94,2024-12-09T05:48:48.103185Z,Bob
2935,Americano,Almond,4.92,2024-12-09T09:36:00.103185Z,Charlie
2936,Latte,Regular,3.68,2024-12-08T19:58:50.103185Z,Alice
2937,Cortado,Regular,3.11,2024-12-09T04:35:42.103185Z,Bob
2938,Cortado,Regular,2.71,2024-12-08T23:35:44.103185Z,Charlie
2939,Latte,Regular,3.65,2024-12-09T13:50:46.103185Z,Dana
2940,Latte,Oat,3.99,2024-12-09T01:32:12.103185Z,Charlie
2941,Latte,Oat,4.49,2024-12-09T01:57:38.103185Z,Dana
2942,Latte,Almond,2.9,2024-12-09T10:28:07.103185Z,Alice
2943,Americano,Regular,4.44,2024-12-09T09:57:43.103185Z,Bob
2944,Cortado,Oat,3.8,2024-12-09T15:48:11.103185Z,Bob
2945,Americano,Regular,2.69,2024-12-09T18:23:56.103185Z,Bob
2946,Americano,Almond,3.46,2024-12-09T09:59:31.103185Z,Charlie
2947,Americano,Almond,4.43,2024-12-09T06:32:39.103185Z,Alice
2948,Americano,Almond,4.2,2024-12-09T14:34:52.103185Z,Charlie
2949,Latte,Oat,2.5,2024-12-09T01:29:54.103185Z,Dana
2950,Cortado,Oat,2.81,2024-12-08T23:33:24.103185Z,Bob
2951,Latte,Regular,2.55,2024-12-09T06:19:01.103185Z,Charlie
2952,Americano,Almond,4.5,2024-12-09T02:57:36.103185Z,Charlie
2953,Americano,Regular,3.96,2024-12-09T08:04:26.103185Z,Alice
2954,Cortado,Regular,4.2,2024-12-09T04:43:52.103185Z,Dana
2955,Americano,Almond,3.94,2024-12-09T03:45:53.103185Z,Alice
2956,Cortado,Regular,4.11,2024-12-09T17:59:16.103185Z,Alice
2957,Latte,Regular,3.88,2024-12-09T07:26:24.103185Z,Alice
2958,Americano,Regular,3.06,2024-12-09T00:09:50.103185Z,Charlie
2959,Latte,Almond,4.51,2024-12-09T18:13:25.103185Z,Charlie
2960,Americano,Oat,4.09,2024-12-09T13:08:02.103185Z,Bob
2961,Latte,Regular,3.46,2024-12-09T02:49:20.103185Z,Charlie
2962,Latte,Almond,3.56,2024-12-09T12:45:51.103185Z,Bob
2963,Americano,Oat,4.45,2024-12-09T11:50:14.103185Z,Bob
2964,Latte,Regular,3.92,2024-12-09T11:44:41.103185Z,Bob
2965,Americano,Oat,4.11,2024-12-09T06:51:16.103185Z,Charlie
2966,Latte,Almond,4.22,2024-12-09T16:31:15.103185Z,Dana
2967,Americano,Almond,4.78,2024-12-08T20:15:16.103185Z,Dana
2968,Latte,Almond,4.13,2024-12-08T22:33:03.103185Z,Charlie
2969,Cortado,Regular,2.8,2024-12-09T11:10:47.103185Z,Alice
2970,Cortado,Almond,4.55,2024-12-09T06:58:30.103185Z,Dana
2971,Latte,Almond,4.91,2024-12-09T14:07:57.103185Z,Dana
2972,Latte,Regular,3.41,2024-12-09T17:57:39.103185Z,Bob
2973,Latte,Almond,2.67,2024-12-09T18:44:27.103185Z,Alice
2974,Americano,Almond,2.51,2024-12-09T13:45:24.103185Z,Alice
2975,Cortado,Regular,4.47,2024-12-09T04:40:56.103185Z,Dana
2976,Americano,Regular,4.15,2024-12-09T11:31:13.103185Z,Charlie
2977,Americano,Almond,4.34,2024-12-09T02:02:29.103185Z,Dana
2978,Latte,Almond,3.58,2024-12-08T20:12:48.103185Z,Alice
2979,Cortado,Oat,3.22,2024-12-09T12:14:14.103185Z,Alice
2980,Americano,Almond,4.52,2024-12-09T08:16:43.103185Z,Charlie
2981,Latte,Oat,2.95,2024-12-10T15:17:01.103185Z,Dana
2982,Latte,Almond,2.51,2024-12-10T10:02:20.103185Z,Bob
2983,Americano,Almond,2.73,2024-12-09T22:40:04.103185Z,Dana
2984,Latte,Almond,4.9,2024-12-10T19:07:37.103185Z,Bob
2985,Americano,Oat,4.53,2024-12-10T09:23:50.103185Z,Alice
2986,Cortado,Almond,4.09,2024-12-10T15:15:06.103185Z,Bob
2987,Latte,Oat,3.96,2024-12-10T02:59:58.103185Z,Charlie
2988,Cortado,Oat,3.38,2024-12-09T21:20:02.103185Z,Charlie
2989,Americano,Almond,4.36,2024-12-10T14:47:26.103185Z,Alice
2990,Americano,Oat,4.03,2024-12-10T17:38:38.103185Z,Charlie
2991,Americano,Almond,2.71,2024-12-10T01:05:00.103185Z,Dana
2992,Americano,Oat,4.74,2024-12-09T21:13:55.103185Z,Alice
2993,Latte,Almond,3.0,2024-12-10T12:58:23.103185Z,Alice
2994,Cortado,Regular,4.95,2024-12-10T18:48:15.103185Z,Dana
2995,Cortado,Almond,3.41,2024-12-10T18:26:52.103185Z,Alice
2996,Latte,Regular,4.64,2024-12-10T13:55:17.103185Z,Charlie
2997,Latte,Almond,4.82,2024-12-10T06:13:41.103185Z,Bob
2998,Cortado,Almond,4.12,2024-12-10T16:45:48.103185Z,Dana
2999,Cortado,Almond,3.47,2024-12-10T12:05:46.103185Z,Charlie
3000,Latte,Almond,3.09,2024-12-10T09:17:17.103185Z,Dana
3001,Cortado,Almond,3.57,2024-12-10T02:05:02.103185Z,Alice
3002,Cortado,Regular,4.23,2024-12-10T05:20:31.103185Z,Dana
3003,Latte,Oat,2.86,2024-12-10T18:26:03.103185Z,Alice
3004,Latte,Almond,4.96,2024-12-10T13:32:13.103185Z,Alice
3005,Americano,Regular,4.1,2024-12-10T17:06:16.103185Z,Alice
3006,Americano,Regular,3.9,2024-12-10T12:48:38.103185Z,Dana
3007,Latte,Regular,2.71,2024-12-10T00:59:13.103185Z,Bob
3008,Cortado,Almond,3.27,2024-12-10T11:57:19.103185Z,Charlie
3009,Latte,Regular,3.83,2024-12-10T04:15:58.103185Z,Dana
3010,Cortado,Almond,3.78,2024-12-10T02:44:57.103185Z,Bob
3011,Americano,Almond,3.49,2024-12-10T12:02:12.103185Z,Alice
3012,Americano,Regular,3.2,2024-12-10T10:51:59.103185Z,Bob
3013,Latte,Regular,3.85,2024-12-10T06:30:19.103185Z,Alice
3014,Latte,Oat,4.49,2024-12-10T08:18:35.103185Z,Charlie
3015,Americano,Regular,3.42,2024-12-10T05:16:21.103185Z,Dana
3016,Cortado,Oat,3.52,2024-12-10T12:18:26.103185Z,Dana
3017,Latte,Regular,3.56,2024-12-10T17:54:59.103185Z,Dana
3018,Cortado,Oat,4.13,2024-12-10T03:31:30.103185Z,Dana
3019,Americano,Oat,3.77,2024-12-09T21:32:13.103185Z,Alice
3020,Cortado,Oat,4.83,2024-12-09T21:48:45.103185Z,Dana
3021,Latte,Almond,3.09,2024-12-10T09:27:15.103185Z,Charlie
3022,Cortado,Regular,2.65,2024-12-10T16:47:10.103185Z,Charlie
3023,Americano,Oat,3.63,2024-12-10T18:55:02.103185Z,Charlie
3024,Latte,Almond,4.83,2024-12-10T09:06:50.103185Z,Bob
3025,Latte,Regular,2.58,2024-12-10T17:24:58.103185Z,Dana
3026,Latte,Regular,2.78,2024-12-10T00:27:23.103185Z,Bob
3027,Cortado,Oat,2.7,2024-12-09T20:27:29.103185Z,Charlie
3028,Cortado,Regular,3.97,2024-12-10T02:10:30.103185Z,Alice
3029,Americano,Oat,3.68,2024-12-09T19:42:15.103185Z,Dana
3030,Americano,Almond,3.59,2024-12-10T11:11:45.103185Z,Alice
3031,Cortado,Almond,4.43,2024-12-10T00:00:27.103185Z,Bob
3032,Americano,Regular,2.9,2024-12-10T15:09:29.103185Z,Alice
3033,Cortado,Regular,4.71,2024-12-10T15:08:47.103185Z,Charlie
3034,Latte,Regular,4.04,2024-12-10T01:53:09.103185Z,Alice
3035,Latte,Regular,4.2,2024-12-11T10:08:17.103185Z,Bob
3036,Latte,Oat,4.47,2024-12-10T21:51:10.103185Z,Charlie
3037,Cortado,Regular,3.22,2024-12-11T18:16:27.103185Z,Alice
3038,Cortado,Regular,4.51,2024-12-11T07:21:00.103185Z,Charlie
3039,Americano,Regular,3.42,2024-12-11T06:43:17.103185Z,Alice
3040,Cortado,Regular,2.72,2024-12-10T21:39:51.103185Z,Alice
3041,Cortado,Regular,4.43,2024-12-11T00:50:39.103185Z,Charlie
3042,Latte,Almond,3.71,2024-12-11T18:32:57.103185Z,Alice
3043,Americano,Almond,3.16,2024-12-10T21:59:38.103185Z,Alice
3044,Americano,Oat,3.75,2024-12-11T08:04:37.103185Z,Dana
3045,Latte,Oat,4.11,2024-12-11T00:09:25.103185Z,Dana
3046,Latte,Oat,4.22,2024-12-11T02:49:20.103185Z,Dana
3047,Americano,Oat,4.2,2024-12-11T15:19:57.103185Z,Alice
3048,Cortado,Oat,2.91,2024-12-11T00:17:57.103185Z,Charlie
3049,Cortado,Regular,3.89,2024-12-11T14:02:54.103185Z,Alice
3050,Cortado,Regular,4.22,2024-12-11T03:55:37.103185Z,Dana
3051,Latte,Almond,4.04,2024-12-11T01:06:48.103185Z,Dana
3052,Americano,Regular,3.28,2024-12-11T05:47:06.103185Z,Bob
3053,Cortado,Regular,3.1,2024-12-11T01:53:55.103185Z,Alice
3054,Cortado,Almond,3.43,2024-12-11T10:51:50.103185Z,Bob
3055,Cortado,Regular,3.32,2024-12-11T17:41:55.103185Z,Charlie
3056,Americano,Almond,4.85,2024-12-11T16:34:04.103185Z,Bob
3057,Latte,Almond,4.31,2024-12-10T22:39:32.103185Z,Charlie
3058,Americano,Regular,3.71,2024-12-10T23:30:52.103185Z,Bob
3059,Cortado,Almond,2.63,2024-12-11T06:17:46.103185Z,Dana
3060,Americano,Regular,3.24,2024-12-11T01:21:48.103185Z,Alice
3061,Cortado,Almond,4.33,2024-12-10T22:08:58.103185Z,Alice
3062,Cortado,Regular,3.16,2024-12-11T01:38:57.103185Z,Alice
3063,Americano,Almond,2.72,2024-12-11T15:18:22.103185Z,Bob
3064,Americano,Almond,4.48,2024-12-11T04:19:47.103185Z,Bob
3065,Americano,Oat,4.37,2024-12-11T12:43:16.103185Z,Alice
3066,Cortado,Oat,4.78,2024-12-11T03:33:43.103185Z,Charlie
3067,Americano,Oat,4.29,2024-12-11T00:00:42.103185Z,Charlie
3068,Cortado,Oat,2.96,2024-12-10T22:06:31.103185Z,Bob
3069,Americano,Almond,4.01,2024-12-10T22:41:20.103185Z,Charlie
3070,Cortado,Almond,3.76,2024-12-11T15:15:56.103185Z,Dana
3071,Cortado,Oat,4.48,2024-12-11T15:56:05.103185Z,Charlie
3072,Latte,Oat,4.87,2024-12-11T07:06:35.103185Z,Bob
3073,Americano,Oat,4.33,2024-12-11T14:49:04.103185Z,Bob
3074,Americano,Oat,4.58,2024-12-11T10:08:05.103185Z,Bob
3075,Cortado,Regular,4.06,2024-12-11T17:14:06.103185Z,Charlie
3076,Americano,Almond,3.8,2024-12-11T14:00:02.103185Z,Alice
3077,Cortado,Oat,3.5,2024-12-10T20:37:21.103185Z,Charlie
3078,Cortado,Regular,3.56,2024-12-10T21:00:20.103185Z,Alice
3079,Cortado,Regular,4.02,2024-12-11T13:52:56.103185Z,Bob
3080,Latte,Regular,3.01,2024-12-11T12:55:39.103185Z,Charlie
3081,Latte,Oat,3.72,2024-12-11T11:13:16.103185Z,Alice
3082,Cortado,Regular,4.33,2024-12-10T20:15:52.103185Z,Alice
3083,Cortado,Oat,2.96,2024-12-11T16:06:27.103185Z,Dana
3084,Americano,Almond,4.46,2024-12-11T02:24:23.103185Z,Dana
3085,Latte,Almond,4.07,2024-12-11T10:00:57.103185Z,Bob
3086,Cortado,Almond,3.77,2024-12-11T09:36:08.103185Z,Charlie
3087,Latte,Oat,4.84,2024-12-11T14:42:28.103185Z,Dana
3088,Cortado,Regular,4.52,2024-12-12T08:29:01.103185Z,Dana
3089,Americano,Oat,3.3,2024-12-12T16:43:35.103185Z,Bob
3090,Latte,Almond,3.58,2024-12-11T19:42:02.103185Z,Alice
3091,Latte,Regular,4.46,2024-12-12T17:22:26.103185Z,Alice
3092,Latte,Oat,3.36,2024-12-12T01:06:11.103185Z,Alice
3093,Americano,Regular,3.9,2024-12-12T16:53:59.103185Z,Charlie
3094,Cortado,Almond,2.68,2024-12-11T21:51:29.103185Z,Bob
3095,Cortado,Oat,4.33,2024-12-12T08:09:26.103185Z,Charlie
3096,Cortado,Almond,4.31,2024-12-12T07:37:29.103185Z,Bob
3097,Latte,Regular,3.92,2024-12-12T10:55:52.103185Z,Bob
3098,Americano,Regular,4.35,2024-12-12T15:42:10.103185Z,Alice
3099,Cortado,Almond,4.77,2024-12-12T12:15:28.103185Z,Bob
3100,Latte,Oat,4.94,2024-12-12T04:44:06.103185Z,Dana
3101,Cortado,Almond,3.18,2024-12-12T00:07:33.103185Z,Bob
3102,Latte,Regular,3.15,2024-12-12T06:43:12.103185Z,Bob
3103,Americano,Oat,3.37,2024-12-12T17:06:23.103185Z,Bob
3104,Latte,Oat,4.91,2024-12-12T11:16:17.103185Z,Charlie
3105,Latte,Regular,3.17,2024-12-12T03:20:58.103185Z,Bob
3106,Latte,Regular,4.97,2024-12-12T13:49:42.103185Z,Dana
3107,Latte,Almond,3.29,2024-12-12T12:47:45.103185Z,Bob
3108,Cortado,Almond,3.84,2024-12-11T21:57:36.103185Z,Dana
3109,Latte,Regular,3.66,2024-12-11T23:04:47.103185Z,Dana
3110,Cortado,Regular,4.93,2024-12-12T09:50:10.103185Z,Charlie
3111,Latte,Oat,3.72,2024-12-12T13:37:03.103185Z,Dana
3112,Latte,Oat,4.7,2024-12-12T03:26:10.103185Z,Alice
3113,Latte,Regular,3.39,2024-12-12T14:19:53.103185Z,Bob
3114,Cortado,Regular,3.1,2024-12-12T02:14:01.103185Z,Charlie
3115,Americano,Oat,4.53,2024-12-11T19:37:48.103185Z,Charlie
3116,Cortado,Almond,3.97,2024-12-11T21:31:06.103185Z,Dana
3117,Americano,Almond,4.8,2024-12-12T05:11:45.103185Z,Charlie
3118,Cortado,Oat,4.51,2024-12-12T11:40:34.103185Z,Alice
3119,Cortado,Almond,2.82,2024-12-11T20:15:23.103185Z,Dana
3120,Americano,Almond,2.85,2024-12-12T17:21:24.103185Z,Alice
3121,Cortado,Regular,2.52,2024-12-12T13:32:14.103185Z,Charlie
3122,Americano,Oat,2.51,2024-12-12T01:34:13.103185Z,Bob
3123,Latte,Regular,4.13,2024-12-12T16:25:58.103185Z,Charlie
3124,Cortado,Regular,4.85,2024-12-12T18:28:03.103185Z,Bob
3125,Cortado,Almond,3.16,2024-12-12T13:24:52.103185Z,Bob
3126,Americano,Regular,3.17,2024-12-12T01:27:21.103185Z,Alice
3127,Cortado,Almond,4.1,2024-12-12T00:46:53.103185Z,Dana
3128,Latte,Almond,4.41,2024-12-11T23:54:40.103185Z,Dana
3129,Cortado,Regular,3.63,2024-12-12T01:20:50.103185Z,Alice
3130,Cortado,Oat,3.68,2024-12-12T09:11:33.103185Z,Charlie
3131,Americano,Oat,2.95,2024-12-12T08:10:15.103185Z,Dana
3132,Latte,Almond,2.56,2024-12-12T01:35:07.103185Z,Bob
3133,Cortado,Regular,4.31,2024-12-12T03:55:13.103185Z,Alice
3134,Cortado,Almond,4.81,2024-12-12T02:44:17.103185Z,Bob
3135,Americano,Oat,2.69,2024-12-12T17:44:27.103185Z,Alice
3136,Latte,Oat,4.05,2024-12-11T19:21:23.103185Z,Charlie
3137,Cortado,Oat,3.83,2024-12-11T21:58:20.103185Z,Dana
3138,Americano,Regular,2.75,2024-12-12T15:03:12.103185Z,Charlie
3139,Americano,Almond,3.0,2024-12-12T00:01:07.103185Z,Bob
3140,Americano,Regular,3.49,2024-12-12T03:22:36.103185Z,Bob
3141,Americano,Almond,2.52,2024-12-11T22:34:20.103185Z,Charlie
3142,Americano,Almond,3.27,2024-12-12T16:14:35.103185Z,Charlie
3143,Cortado,Regular,3.58,2024-12-12T14:35:58.103185Z,Dana
3144,Latte,Regular,4.62,2024-12-11T19:10:37.103185Z,Dana
3145,Latte,Oat,2.98,2024-12-12T04:16:34.103185Z,Alice
3146,Latte,Oat,4.26,2024-12-13T10:54:05.103185Z,Charlie
3147,Latte,Oat,4.46,2024-12-13T00:35:08.103185Z,Dana
3148,Americano,Regular,4.77,2024-12-13T18:44:27.103185Z,Alice
3149,Americano,Almond,4.66,2024-12-13T16:32:28.103185Z,Charlie
3150,Cortado,Regular,4.37,2024-12-13T02:24:56.103185Z,Charlie
3151,Americano,Regular,2.73,2024-12-13T05:59:27.103185Z,Alice
3152,Cortado,Regular,2.89,2024-12-13T11:31:13.103185Z,Charlie
3153,Cortado,Almond,4.85,2024-12-13T04:10:45.103185Z,Bob
3154,Americano,Regular,3.67,2024-12-13T10:35:38.103185Z,Charlie
3155,Americano,Almond,4.0,2024-12-13T07:50:31.103185Z,Alice
3156,Cortado,Regular,3.46,2024-12-13T08:50:03.103185Z,Charlie
3157,Latte,Regular,3.24,2024-12-13T08:21:39.103185Z,Bob
3158,Latte,Almond,3.81,2024-12-13T14:21:49.103185Z,Bob
3159,Latte,Almond,4.74,2024-12-13T04:33:57.103185Z,Bob
3160,Americano,Regular,3.33,2024-12-13T17:58:36.103185Z,Dana
3161,Cortado,Oat,3.31,2024-12-13T03:44:53.103185Z,Bob
3162,Latte,Regular,3.04,2024-12-13T14:45:56.103185Z,Charlie
3163,Latte,Regular,3.97,2024-12-13T06:12:01.103185Z,Dana
3164,Americano,Almond,3.04,2024-12-13T16:41:34.103185Z,Dana
3165,Americano,Almond,3.92,2024-12-13T13:47:09.103185Z,Alice
3166,Americano,Oat,3.06,2024-12-13T16:59:41.103185Z,Alice
3167,Americano,Almond,3.24,2024-12-12T21:42:04.103185Z,Dana
